PSSE New BUS,SSWG Bus Name,SSWG kV,Weather Zone,Settlement Zone,Planning Bus Long Name,TSP,County,Utility EIA ID,Zip Code,Latitude,Longitude
1141,HOLTSS_8,138,WZ_FAR_WEST,LZ_WEST,HOLTSS_8,ONCOR,ECTOR,44372,79741,32.06358,-102.5843
1141,HOLTSS_8,138,WZ_FAR_WEST,LZ_WEST,HOLTSS_8,ONCOR,ECTOR,44372,79741,32.06358,-102.5843
1141,HOLTSS_8,138,WZ_FAR_WEST,LZ_WEST,HOLTSS_8,ONCOR,ECTOR,44372,79741,32.06358,-102.5843
1144,AMNCOWD_8,138,WZ_FAR_WEST,LZ_WEST,AMNCOWD_8,ONCOR,ECTOR,44372,79741,32.00607,-102.5168
1145,AMGLDSMI_8,138,WZ_FAR_WEST,LZ_WEST,AMGLDSMI_8,ONCOR,ECTOR,44372,79741,31.99062,-102.6531
1145,AMGLDSMI_8,138,WZ_FAR_WEST,LZ_WEST,AMGLDSMI_8,ONCOR,ECTOR,44372,79741,31.99062,-102.6531
1146,NOTREES_SE_8,138,WZ_FAR_WEST,LZ_WEST,APAC_TXN1_8,ONCOR,ECTOR,44372,79745,31.99763,-102.83351
1148,CHEYENNE_8,138,WZ_FAR_WEST,LZ_WEST,CHEYENNE_8,ONCOR,WINKLER,44372,79745,31.93488,-103.0444
1148,CHEYENNE_8,138,WZ_FAR_WEST,LZ_WEST,CHEYENNE_8,ONCOR,WINKLER,44372,79745,31.93488,-103.0444
1149,DOLRHIDE_8,138,WZ_FAR_WEST,LZ_WEST,DOLRHIDE_8,ONCOR,WINKLER,44372,79714,32.14772,-103.055
1149,DOLRHIDE_8,138,WZ_FAR_WEST,LZ_WEST,DOLRHIDE_8,ONCOR,WINKLER,44372,79714,32.14772,-103.055
1176,GRANDVEW_8,138,WZ_FAR_WEST,LZ_WEST,GRANDVEW_8,ONCOR,ECTOR,44372,79762,31.9029,-102.355
1176,GRANDVEW_8,138,WZ_FAR_WEST,LZ_WEST,GRANDVEW_8,ONCOR,ECTOR,44372,79762,31.9029,-102.355
1176,GRANDVEW_8,138,WZ_FAR_WEST,LZ_WEST,GRANDVEW_8,ONCOR,ECTOR,44372,79762,31.9029,-102.355
1180,ECTRHILL_8,138,WZ_FAR_WEST,LZ_WEST,ECTRHILL_8,ONCOR,ECTOR,44372,79764,31.92347,-102.4332
1180,ECTRHILL_8,138,WZ_FAR_WEST,LZ_WEST,ECTRHILL_8,ONCOR,ECTOR,44372,79764,31.92347,-102.4332
1180,ECTRHILL_8,138,WZ_FAR_WEST,LZ_WEST,ECTRHILL_8,ONCOR,ECTOR,44372,79764,31.92347,-102.4332
1180,ECTRHILL_8,138,WZ_FAR_WEST,LZ_WEST,ECTRHILL_8,ONCOR,ECTOR,44372,79764,31.92347,-102.4332
1187,PARKSBL_8,138,WZ_FAR_WEST,LZ_WEST,PARKSBL_8,ONCOR,ECTOR,,79762,31.93464,-102.31168
1196,CRANE_8,138,WZ_FAR_WEST,LZ_WEST,CRANE_8,ONCOR,CRANE,20404,79731,31.41077,-102.3385
1197,CRANENORTH_9,69,WZ_FAR_WEST,LZ_WEST,APAC_NMU1_9,ONCOR,CRANE,20404,79731,31.46196,-102.3518
1198,CRANE_9,69,WZ_FAR_WEST,LZ_WEST,CRANE_9,ONCOR,CRANE,20404,79731,31.41077,-102.3385
1198,CRANE_9,69,WZ_FAR_WEST,LZ_WEST,CRANE_9,ONCOR,CRANE,20404,79731,31.41077,-102.3385
1201,ARCOCRN_8,138,WZ_FAR_WEST,LZ_WEST,ARCOCRN_8,ONCOR,CRANE,44372,79731,31.44057,-102.4592
1201,ARCOCRN_8,138,WZ_FAR_WEST,LZ_WEST,ARCOCRN_8,ONCOR,CRANE,44372,79731,31.44057,-102.4592
1201,ARCOCRN_8,138,WZ_FAR_WEST,LZ_WEST,ARCOCRN_8,ONCOR,CRANE,44372,79731,31.44057,-102.4592
1203,BARNSLEY_9,69,WZ_FAR_WEST,LZ_WEST,BARNSLEY_9,ONCOR,CRANE,44372,79731,31.40638,-102.598
1203,BARNSLEY_9,69,WZ_FAR_WEST,LZ_WEST,BARNSLEY_9,ONCOR,CRANE,44372,79731,31.40638,-102.598
1205,EXONJUAN_9,69,WZ_FAR_WEST,LZ_WEST,EXONJUAN_9,ONCOR,CRANE,44372,79731,31.32573,-102.5631
1207,CRANATLC_9,69,WZ_FAR_WEST,LZ_WEST,CRANATLC_9,ONCOR,CRANE,44372,79731,31.43199,-102.4377
1209,CENTRALIA_8,138,WZ_FAR_WEST,LZ_WEST,CENTRALIA_8,ONCOR,UPTON,44372,79755,31.34667,-101.801
1212,UPTON_8,138,WZ_FAR_WEST,LZ_WEST,UPTON_8,ONCOR,UPTON,44372,79755,31.43841,-101.8849
1214,CRANEAST_8,138,WZ_FAR_WEST,LZ_WEST,CRANE EAST,ONCOR,UPTON,44372,79731,31.43296,-102.1316
1214,CRANEAST_8,138,WZ_FAR_WEST,LZ_WEST,CRANE EAST,ONCOR,UPTON,44372,79731,31.43296,-102.1316
1214,CRANEAST_8,138,WZ_FAR_WEST,LZ_WEST,CRANE EAST,ONCOR,UPTON,44372,79731,31.43296,-102.1316
1215,PEMBROOK_9,69,WZ_FAR_WEST,LZ_WEST,PEMBROOK_9,ONCOR,UPTON,44372,79755,31.56719,-101.8212
1232,CRANEHUM_9,69,WZ_FAR_WEST,LZ_WEST,CRANEHUM_9,ONCOR,CRANE,44372,79731,31.46196,-102.3518
1232,CRANEHUM_9,69,WZ_FAR_WEST,LZ_WEST,CRANEHUM_9,ONCOR,CRANE,44372,79731,31.46196,-102.3518
1238,ROYALTY_9,69,WZ_FAR_WEST,LZ_WEST,ROYALTY_9,ONCOR,WARD,44372,79756,31.38851,-102.8695
1239,COYANOSA_9,69,WZ_FAR_WEST,LZ_WEST,COYANOSA_9,ONCOR,PECOS,44372,79730,31.2937,-103.1134
1241,WOLFCAMP_9,69,WZ_FAR_WEST,LZ_WEST,WOLFCAMP_9,ONCOR,PECOS,44372,79730,31.18468,-103.0354
1242,NNATURAL_9,69,WZ_FAR_WEST,LZ_WEST,NNATURAL_9,ONCOR,PECOS,16057,79735,30.99523,-102.924573
1243,COYANOSNW_8,138,WZ_FAR_WEST,LZ_WEST,COYANOSNW_8,ONCOR,PECOS,44372,79743,31.26291,-102.962
1246,WINKBASN_9,69,WZ_FAR_WEST,LZ_WEST,WINKBASN_9,ONCOR,WINKLER,40051,79789,31.76329,-103.1448
1249,KEYSTONE_9,69,WZ_FAR_WEST,LZ_WEST,KEYSTONE_9,ONCOR,WINKLER,44372,79745,31.90735,-103.14503
1250,YUKONSS_8,138,WZ_FAR_WEST,LZ_WEST,YUKONSS_8,ONCOR,ECTOR,44372,79764,31.89653,-102.4615
1250,YUKONSS_8,138,WZ_FAR_WEST,LZ_WEST,YUKONSS_8,ONCOR,ECTOR,44372,79764,31.89653,-102.4615
1251,NOTREES_SO_9,69,WZ_FAR_WEST,LZ_WEST,APAC_TXS1_9,ONCOR,ECTOR,44372,79745,31.99765,-102.8336
1251,NOTREES_SO_9,69,WZ_FAR_WEST,LZ_WEST,APAC_TXS1_9,ONCOR,ECTOR,44372,79745,31.99765,-102.8336
1252,VEST_8,138,WZ_FAR_WEST,LZ_WEST,VEST_9,ONCOR,WINKLER,,79745,31.76983,-103.0354
1252,VEST_8,138,WZ_FAR_WEST,LZ_WEST,VEST_9,ONCOR,WINKLER,,79745,31.76983,-103.0354
1253,MIDWAY_9,69,WZ_FAR_WEST,LZ_WEST,MIDWAY_9,ONCOR,ECTOR,44372,79759,31.84159,-102.72722
1253,MIDWAY_9,69,WZ_FAR_WEST,LZ_WEST,MIDWAY_9,ONCOR,ECTOR,44372,79759,31.84159,-102.72722
1253,MIDWAY_9,69,WZ_FAR_WEST,LZ_WEST,MIDWAY_9,ONCOR,ECTOR,44372,79759,31.84159,-102.72722
1253,MIDWAY_9,69,WZ_FAR_WEST,LZ_WEST,MIDWAY_9,ONCOR,ECTOR,44372,79759,31.84159,-102.72722
1254,ODBASSS_9,69,WZ_FAR_WEST,LZ_WEST,ODBASSS_9,ONCOR,ECTOR,44372,79764,31.90275,-102.4121
1255,ODESBASN_9,69,WZ_FAR_WEST,LZ_WEST,ODESBASN_9,ONCOR,ECTOR,44372,79764,31.89757,-102.5669
1255,ODESBASN_9,69,WZ_FAR_WEST,LZ_WEST,ODESBASN_9,ONCOR,ECTOR,44372,79764,31.89757,-102.5669
1258,SANDRIDGE_9,69,WZ_FAR_WEST,LZ_WEST,SANDRIDGE_8,ONCOR,ECTOR,44372,79759,31.85861,-102.6481
1268,GOLDSGULF1_8,138,WZ_FAR_WEST,LZ_WEST,GOLDSGULF1_8,ONCOR,ECTOR,44372,79741,31.97365,-102.636
1292,ECTRHARP_8,138,WZ_FAR_WEST,LZ_WEST,ECTRHARP_8,ONCOR,ECTOR,44372,79763,31.79839,-102.52833
1296,NORTHWRD_9,69,WZ_FAR_WEST,LZ_WEST,NORTHWRD_9,ONCOR,WARD,44372,79754,31.70429,-103.476
6021,ENRWP4,138,WZ_FAR_WEST,LZ_WEST,DESERT SKY I (FORMERLY ENRON AND INDIAN MESA POWER,AEP,PECOS,17693,79744,30.91601,-102.1097
6021,ENRWP4,138,WZ_FAR_WEST,LZ_WEST,DESERT SKY I (FORMERLY ENRON AND INDIAN MESA POWER,AEP,PECOS,17693,79744,30.91601,-102.1097
6545,POWELLFI2A,69,WZ_FAR_WEST,LZ_WEST,POWELL FIELD,AEP,CROCKETT,20404,76932,31.0225,-101.5849
6547,STRS2A,69,WZ_FAR_WEST,LZ_WEST,SWTEC STRAUSS RANCH,AEP,CROCKETT,20404,76932,31.06014,-101.4612
6549,MIDW2A,69,WZ_FAR_WEST,LZ_WEST,MIDWAY LANE,AEP,CROCKETT,,76943,30.90886,-101.3788
6552,OZNC2A,69,WZ_FAR_WEST,LZ_WEST,CROCKETT HEIGHTS,AEP,CROCKETT,20404,76943,30.7081,-101.1432
6552,OZNC2A,69,WZ_FAR_WEST,LZ_WEST,CROCKETT HEIGHTS,AEP,CROCKETT,20404,76943,30.7081,-101.1432
6560,OZONA2A,69,WZ_FAR_WEST,LZ_WEST,OZONA,AEP,CROCKETT,20404,76943,30.71921,-101.1998
6560,OZONA2A,69,WZ_FAR_WEST,LZ_WEST,OZONA,AEP,CROCKETT,20404,76943,30.71921,-101.1998
6564,ILLN4A,138,WZ_FAR_WEST,LZ_WEST,ILLINOIS #4,AEP,CROCKETT,20404,79781,30.55457,-101.5356
6564,ILLN4A,138,WZ_FAR_WEST,LZ_WEST,ILLINOIS #4,AEP,CROCKETT,20404,79781,30.55457,-101.5356
6564,ILLN4A,138,WZ_FAR_WEST,LZ_WEST,ILLINOIS #4,AEP,CROCKETT,20404,79781,30.55457,-101.5356
6565,ILLN2A,69,WZ_FAR_WEST,LZ_WEST,ILLINOIS #4,AEP,CROCKETT,20404,79781,30.72511,-101.8155
6565,ILLN2A,69,WZ_FAR_WEST,LZ_WEST,ILLINOIS #4,AEP,CROCKETT,20404,79781,30.72511,-101.8155
6567,PANDALE2A,69,WZ_FAR_WEST,LZ_WEST,PANDALE,AEP,CROCKETT,20404,76943,30.46512,-101.4687
6572,MARATHON2A,69,WZ_FAR_WEST,LZ_WEST,MARATHON YATES,AEP,PECOS,17693,79744,30.88404,-101.9204
6575,IRAN2A,69,WZ_FAR_WEST,LZ_WEST,IRAAN,AEP,PECOS,17693,79744,30.91049,-101.8998
6575,IRAN2A,69,WZ_FAR_WEST,LZ_WEST,IRAAN,AEP,PECOS,17693,79744,30.91049,-101.8998
6577,SHEFFIEL2A,69,WZ_FAR_WEST,LZ_WEST,SHEFFIELD,AEP,PECOS,20404,79781,30.72511,-101.8155
6578,FTLN2A,69,WZ_FAR_WEST,LZ_WEST,FORT LANCASTER,AEP,PECOS,20404,79781,30.66353,-101.7786
6579,CACTUS2A,69,WZ_FAR_WEST,LZ_WEST,CACTUS,AEP,CROCKETT,17693,79744,30.89369,-101.8936
6580,AIRP2A,69,WZ_FAR_WEST,LZ_WEST,AIR PRODUCTS,AEP,CROCKETT,17693,79744,30.9224,-101.9325
6580,AIRP2A,69,WZ_FAR_WEST,LZ_WEST,AIR PRODUCTS,AEP,CROCKETT,17693,79744,30.9224,-101.9325
6582,PECOSRVR2A,69,WZ_FAR_WEST,LZ_WEST,PECOS RIVER,AEP,CROCKETT,17693,79744,30.7872,-101.8183
6583,MESAVIEW4A,138,WZ_FAR_WEST,LZ_WEST,MESA VIEW,AEP,CROCKETT,17693,79744,30.82465,-102.0324
6584,INDN4A,138,WZ_FAR_WEST,LZ_WEST,INDIAN MESA,AEP,PECOS,17693,79744,30.91614,-102.1098
6585,DISCOVER2A,69,WZ_FAR_WEST,LZ_WEST,DISCOVERY,AEP,PECOS,17693,79744,30.91299,-101.9435
6586,MCCAMY4,138,WZ_FAR_WEST,LZ_WEST,MCCAMEY,AEP,UPTON,20404,79752,31.13724,-102.2033
6587,STHCROSS2A,69,WZ_FAR_WEST,LZ_WEST,SOUTH CROSS,AEP,PECOS,16057,79735,31.06849,-102.285
6588,SHELLMES2A,69,WZ_FAR_WEST,LZ_WEST,MCCAMEY SHELL MESA,AEP,UPTON,20404,79752,31.10202,-102.1299
6589,RANKIN42A,69,WZ_FAR_WEST,LZ_WEST,RANKIN 12 KV SUB,AEP,UPTON,20404,79778,31.21792,-101.9375
6591,RANKIN2A,69,WZ_FAR_WEST,LZ_WEST,RANKIN 4KV SUB,AEP,UPTON,20404,79778,31.21792,-101.9375
6592,MCAM2A,69,WZ_FAR_WEST,LZ_WEST,MCCAMEY,AEP,UPTON,20404,79752,31.13724,-102.2033
6597,BOBCAT2A,69,WZ_FAR_WEST,LZ_WEST,BOBCAT HILLS,AEP,PECOS,20404,79752,31.10501,-102.2966
6598,RIOP2A,69,WZ_FAR_WEST,LZ_WEST,RIO PECOS,AEP,PECOS,40051,79740,31.08459,-102.3655
6601,RIOPECOS4A,138,WZ_FAR_WEST,LZ_WEST,RIO PECOS,AEP,PECOS,40051,79740,31.08459,-102.3655
6601,RIOPECOS4A,138,WZ_FAR_WEST,LZ_WEST,RIO PECOS,AEP,PECOS,40051,79740,31.08459,-102.3655
6604,SAGE2A,69,WZ_FAR_WEST,LZ_WEST,SAGE,AEP,CRANE,44372,79731,31.424,-102.3415
6605,CRAN_AIR2A,69,WZ_FAR_WEST,LZ_WEST,CRANE COUNTY AIRPORT,AEP,CRANE,20404,79731,31.40984,-102.3386
6606,TNMP2A,69,WZ_FAR_WEST,LZ_WEST,TEXAS NEW MEXICO PIPELINE,AEP,CRANE,44372,79731,31.432,-102.4377
6606,TNMP2A,69,WZ_FAR_WEST,LZ_WEST,TEXAS NEW MEXICO PIPELINE,AEP,CRANE,44372,79731,31.432,-102.4377
6607,MCELROY2A,69,WZ_FAR_WEST,LZ_WEST,CRANE MCELROY,AEP,CRANE,20404,79731,31.41087,-102.3373
6607,MCELROY2A,69,WZ_FAR_WEST,LZ_WEST,CRANE MCELROY,AEP,CRANE,20404,79731,31.41087,-102.3373
6611,DUNEFIEL2A,69,WZ_FAR_WEST,LZ_WEST,DUNE FIELD,AEP,CRANE,20404,79731,31.54562,-102.4507
6613,CRAN2A,69,WZ_FAR_WEST,LZ_WEST,CRANE,AEP,CRANE,20404,79731,31.41077,-102.3385
6615,WTUCRAN4,138,WZ_FAR_WEST,LZ_WEST,CRANE,AEP,CRANE,20404,79731,31.41077,-102.3385
6628,FTST2A,69,WZ_FAR_WEST,LZ_WEST,FORT STOCKTON PLANT,AEP,PECOS,16057,79735,30.92743,-102.9555
6628,FTST2A,69,WZ_FAR_WEST,LZ_WEST,FORT STOCKTON PLANT,AEP,PECOS,16057,79735,30.92743,-102.9555
6628,FTST2A,69,WZ_FAR_WEST,LZ_WEST,FORT STOCKTON PLANT,AEP,PECOS,16057,79735,30.92743,-102.9555
6630,FTST4A,138,WZ_FAR_WEST,LZ_WEST,FORT STOCKTON PLANT,AEP,PECOS,16057,79735,30.92743,-102.9555
6630,FTST4A,138,WZ_FAR_WEST,LZ_WEST,FORT STOCKTON PLANT,AEP,PECOS,16057,79735,30.92743,-102.9555
6630,FTST4A,138,WZ_FAR_WEST,LZ_WEST,FORT STOCKTON PLANT,AEP,PECOS,16057,79735,30.92743,-102.9555
6630,FTST4A,138,WZ_FAR_WEST,LZ_WEST,FORT STOCKTON PLANT,AEP,PECOS,16057,79735,30.92743,-102.9555
6630,FTST4A,138,WZ_FAR_WEST,LZ_WEST,FORT STOCKTON PLANT,AEP,PECOS,16057,79735,30.92743,-102.9555
6630,FTST4A,138,WZ_FAR_WEST,LZ_WEST,FORT STOCKTON PLANT,AEP,PECOS,16057,79735,30.92727,-102.9553
6630,FTST4A,138,WZ_FAR_WEST,LZ_WEST,FORT STOCKTON PLANT,AEP,PECOS,16057,79735,30.92727,-102.9553
6639,MCAN4A,138,WZ_FAR_WEST,LZ_WEST,NORTH MCCAMEY 138,AEP,UPTON,20404,79752,31.15371,-102.2233
6639,MCAN4A,138,WZ_FAR_WEST,LZ_WEST,NORTH MCCAMEY 138,AEP,UPTON,20404,79752,31.15371,-102.2233
6640,CASTLGAP4A,138,WZ_FAR_WEST,LZ_WEST,CASTLE GAP,AEP,UPTON,20404,79752,31.30715,-102.2733
6641,SUNV2A,69,WZ_FAR_WEST,LZ_WEST,SUN VALLEY SUB (SWTEC),AEP,PECOS,20404,79743,31.09559,-102.5232
6642,MAST2A,69,WZ_FAR_WEST,LZ_WEST,MASTERSON FIELD,AEP,PECOS,20404,79743,31.10652,-102.6442
6643,PECV2A,69,WZ_FAR_WEST,LZ_WEST,PECOS VALLEY,AEP,PECOS,44372,79772,31.09689,-102.7948
6645,FTSW2A,69,WZ_FAR_WEST,LZ_WEST,RGEC FT STOCKTON SWITCHING STATION,AEP,REEVES,16057,79735,31.01675,-103.1029
6645,FTSW2A,69,WZ_FAR_WEST,LZ_WEST,RGEC FT STOCKTON SWITCHING STATION,AEP,REEVES,16057,79735,31.01675,-103.1029
6649,VERH2A,69,WZ_FAR_WEST,LZ_WEST,VERHALEN,AEP,REEVES,44372,79772,31.14456,-103.59
6651,CHERRYCR2A,69,WZ_FAR_WEST,LZ_WEST,CHERRY CREEK,AEP,REEVES,44372,79772,31.10179,-103.5999
6652,SGSA2A,69,WZ_FAR_WEST,LZ_WEST,SARAGOSA,AEP,REEVES,20404,79780,31.04226,-103.6539
6653,BARL2A,69,WZ_FAR_WEST,LZ_WEST,BARRILLA JUNCTION,AEP,PECOS,3278,79735,30.94718,-103.36534
6653,BARL2A,69,WZ_FAR_WEST,LZ_WEST,BARRILLA JUNCTION,AEP,PECOS,3278,79735,30.94718,-103.36534
6653,BARL2A,69,WZ_FAR_WEST,LZ_WEST,BARRILLA JUNCTION,AEP,PECOS,3278,79735,30.94718,-103.36534
6653,BARL2A,69,WZ_FAR_WEST,LZ_WEST,BARRILLA JUNCTION,AEP,PECOS,3278,79735,30.94718,-103.36534
6653,BARL2A,69,WZ_FAR_WEST,LZ_WEST,BARRILLA JUNCTION,AEP,PECOS,3278,79735,30.94718,-103.36534
6653,BARL2A,69,WZ_FAR_WEST,LZ_WEST,BARRILLA JUNCTION,AEP,PECOS,3278,79735,30.94718,-103.36534
6654,HOEFSROA2A,69,WZ_FAR_WEST,LZ_WEST,HOEFS ROAD,AEP,REEVES,20404,79780,31.0061,-103.4865
6655,BARL4A,138,WZ_FAR_WEST,LZ_WEST,BARRILLA JUNCTION,AEP,PECOS,3278,79735,30.94718,-103.36534
6655,BARL4A,138,WZ_FAR_WEST,LZ_WEST,BARRILLA JUNCTION,AEP,PECOS,3278,79735,30.94718,-103.36534
6665,ALPR2A,69,WZ_FAR_WEST,LZ_WEST,RGEC ALPINE,AEP,BREWSTER,20404,79831,30.38948,-103.5248
6666,ALPINE2A,69,WZ_FAR_WEST,LZ_WEST,ALPINE,AEP,BREWSTER,20404,79830,30.35556,-103.6633
6666,ALPINE2A,69,WZ_FAR_WEST,LZ_WEST,ALPINE,AEP,BREWSTER,20404,79830,30.35556,-103.6633
6666,ALPINE2A,69,WZ_FAR_WEST,LZ_WEST,ALPINE,AEP,BREWSTER,20404,79830,30.35556,-103.6633
6667,PAIS2A,69,WZ_FAR_WEST,LZ_WEST,PAISANO,AEP,PRESIDIO,20404,79830,30.30702,-103.8017
6672,ALMC2B,69,WZ_FAR_WEST,LZ_WEST,ALAMITO,AEP,PRESIDIO,20404,79843,30.31626,-104.0088
6673,MUSQUIZ4A,138,WZ_FAR_WEST,LZ_WEST,MUSQUIZ,AEP,REEVES,40051,79772,31.23844,-103.1583
6674,BRONCO2A,69,WZ_FAR_WEST,LZ_WEST,BRONCO,AEP,BREWSTER,20404,79831,30.38953,-103.5248
6674,BRONCO2A,69,WZ_FAR_WEST,LZ_WEST,BRONCO,AEP,BREWSTER,20404,79831,30.38953,-103.5248
6674,BRONCO2A,69,WZ_FAR_WEST,LZ_WEST,BRONCO,AEP,BREWSTER,20404,79831,30.38953,-103.5248
6674,BRONCO2A,69,WZ_FAR_WEST,LZ_WEST,BRONCO,AEP,BREWSTER,20404,79831,30.38953,-103.5248
6675,GONZALES2A,69,WZ_FAR_WEST,LZ_WEST,GONZALES,AEP,PRESIDIO,19806,79845,29.56629,-104.3559
6676,FORTDAVI2A,69,WZ_FAR_WEST,LZ_WEST,FORT DAVIS,AEP,JEFF DAVIS,20404,79734,30.58524,-103.8985
6676,FORTDAVI2A,69,WZ_FAR_WEST,LZ_WEST,FORT DAVIS,AEP,JEFF DAVIS,20404,79734,30.58524,-103.8985
6678,ALMC2A,69,WZ_FAR_WEST,LZ_WEST,ALAMITO,AEP,PRESIDIO,20404,79843,30.31626,-104.0088
6680,ALMC4A,138,WZ_FAR_WEST,LZ_WEST,ALAMITO,AEP,PRESIDIO,20404,79843,30.31626,-104.0088
6680,ALMC4A,138,WZ_FAR_WEST,LZ_WEST,ALAMITO,AEP,PRESIDIO,20404,79843,30.31626,-104.0088
6681,MARFA2A,69,WZ_FAR_WEST,LZ_WEST,MARFA,AEP,PRESIDIO,20404,79843,30.31627,-104.00867
6682,CIEN2A,69,WZ_FAR_WEST,LZ_WEST,RGEC CIENEGA,AEP,PRESIDIO,20404,79843,30.02529,-104.196
6682,CIEN2A,69,WZ_FAR_WEST,LZ_WEST,RGEC CIENEGA,AEP,PRESIDIO,20404,79843,30.02529,-104.196
6683,SHAF2A,69,WZ_FAR_WEST,LZ_WEST,SHAFTER GOLDMINE,AEP,PRESIDIO,20404,79843,29.82155,-104.325
6689,BRYR2A,69,WZ_FAR_WEST,LZ_WEST,BRYANT'S RANCH,AEP,PRESIDIO,20404,79843,30.02514,-104.196
6691,ESPY2A,69,WZ_FAR_WEST,LZ_WEST,ESPY WELLS,AEP,JEFF DAVIS,20404,79734,30.52242,-103.9269
6692,POND2A,69,WZ_FAR_WEST,LZ_WEST,KENNEDY PONDER,AEP,JEFF DAVIS,20404,79843,30.467,-103.9486
7053,L_NOELK5_1Y,345,WZ_FAR_WEST,LZ_WEST,NOELKE,LCRA,CROCKETT,,76932,30.98434,-101.70041
7053,L_NOELK5_1Y,345,WZ_FAR_WEST,LZ_WEST,NOELKE,LCRA,CROCKETT,,76932,30.98434,-101.70041
7053,L_NOELK5_1Y,345,WZ_FAR_WEST,LZ_WEST,NOELKE,LCRA,CROCKETT,,76932,30.98434,-101.70041
7387,L_KUNITZ8_1Y,138,WZ_FAR_WEST,LZ_WEST,KUNITZ,LCRA,CULBERSON,,79849,31.76763,-104.9033
7387,L_KUNITZ8_1Y,138,WZ_FAR_WEST,LZ_WEST,KUNITZ,LCRA,CULBERSON,16057,79847,31.76763,-104.9033
7387,L_KUNITZ8_1Y,138,WZ_FAR_WEST,LZ_WEST,KUNITZ,LCRA,CULBERSON,20404,79850,31.76763,-104.9033
11015,YUCCA_SR_8,138,WZ_FAR_WEST,LZ_WEST,YUCCA_SR_8,ONCOR,WARD,44372,79756,31.58479,-102.9627
11015,YUCCA_SR_8,138,WZ_FAR_WEST,LZ_WEST,YUCCA_SR_8,ONCOR,WARD,44372,79756,31.58479,-102.9627
11016,QUAILSW_5,345,WZ_FAR_WEST,LZ_WEST,QUAILSW_5,ONCOR,ECTOR,44372,79766,31.84049,-102.31596
11016,QUAILSW_5,345,WZ_FAR_WEST,LZ_WEST,QUAILSW_5,ONCOR,ECTOR,44372,79766,31.84049,-102.31596
11016,QUAILSW_5,345,WZ_FAR_WEST,LZ_WEST,QUAILSW_5,ONCOR,ECTOR,44372,79766,31.84049,-102.31596
11028,ODESEHV2_5,345,WZ_FAR_WEST,LZ_WEST,ODESEHV2_5,ONCOR,ECTOR,44372,79766,31.83626,-102.3295
11028,ODESEHV2_5,345,WZ_FAR_WEST,LZ_WEST,ODESEHV2_5,ONCOR,ECTOR,44372,79766,31.83626,-102.3295
11028,ODESEHV2_5,345,WZ_FAR_WEST,LZ_WEST,ODESEHV2_5,ONCOR,ECTOR,44372,79766,31.83626,-102.3295
11028,ODESEHV2_5,345,WZ_FAR_WEST,LZ_WEST,ODESEHV2_5,ONCOR,ECTOR,44372,79766,31.83626,-102.3295
11028,ODESEHV2_5,345,WZ_FAR_WEST,LZ_WEST,ODESEHV2_5,ONCOR,ECTOR,44372,79766,31.83626,-102.329
11073,RUDD_8,138,WZ_FAR_WEST,LZ_WEST,RUDD_8,ONCOR,WINKLER,44372,79754,31.70422,-103.47612
11076,TOYSHAM_8,138,WZ_FAR_WEST,LZ_WEST,NHARPOON_8,ONCOR,WARD,,79785,31.26223,-103.807198
11079,SALTCRKS_8,138,WZ_FAR_WEST,LZ_WEST,SALTCREKSO_8,ONCOR,WINKLER,44372,79770,33.23107,-100.87
11080,THRMIDRW_8,138,WZ_FAR_WEST,LZ_WEST,THRMIDRW_8,ONCOR,WINKLER,44372,79770,31.80813,-103.90492
11080,THRMIDRW_8,138,WZ_FAR_WEST,LZ_WEST,THRMIDRW_8,ONCOR,WINKLER,44372,79770,31.80813,-103.90492
11080,THRMIDRW_8,138,WZ_FAR_WEST,LZ_WEST,THRMIDRW_8,ONCOR,WINKLER,44372,79770,31.80813,-103.90492
11080,THRMIDRW_8,138,WZ_FAR_WEST,LZ_WEST,THRMIDRW_8,ONCOR,WINKLER,44372,79770,31.80813,-103.90492
11082,MAVRKDRW_8,138,WZ_FAR_WEST,LZ_WEST,CULBER2119_8,ONCOR,WINKLER,44372,79847,31.70885,-104.11802
11083,RIVERTON_8,138,WZ_FAR_WEST,LZ_WEST,MASONT_8,ONCOR,LOVING,44372,79770,31.80694,-103.86142
11083,RIVERTON_8,138,WZ_FAR_WEST,LZ_WEST,MASONT_8,ONCOR,LOVING,44372,79770,31.80271,-103.81819
11086,MCHALAM_8,138,WZ_FAR_WEST,LZ_WEST,REEVESPOD_8,ONCOR,WINKLER,44372,79772,31.54582,-103.82294
11090,OWLHILLS_8,138,WZ_FAR_WEST,LZ_WEST,OWLHILLS_8,ONCOR,WINKLER,44372,79770,31.81778,-104.04645
11090,OWLHILLS_8,138,WZ_FAR_WEST,LZ_WEST,OWLHILLS_8,ONCOR,WINKLER,44372,79770,31.81778,-104.04645
11091,WHEATPOD_8,138,WZ_FAR_WEST,LZ_WEST,WHEATPOD_8,ONCOR,WINKLER,44372,79754,31.72241,-103.60046
11091,WHEATPOD_8,138,WZ_FAR_WEST,LZ_WEST,WHEATPOD_8,ONCOR,WINKLER,44372,79754,31.72241,-103.60046
11097,SANDLAKE_8,138,WZ_FAR_WEST,LZ_WEST,SANDLAKE_8,ONCOR,WINKLER,44372,79722,31.50968,-103.51722
11097,SANDLAKE_8,138,WZ_FAR_WEST,LZ_WEST,SANDLAKE_8,ONCOR,WINKLER,44372,79722,31.50968,-103.51722
